evaluation,metric_type,comparison,level,reference,predicted,n_cases,confusion_type
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-03-00,03-05-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-00,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-00,01-05-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-00,03-06-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,01-01-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,01-03-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,03-02-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,03-03-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-02,01-05-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-03,01-01-06,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-03,01-04-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-03,03-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-03,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-00-00,01-01-06,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-00-00,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-00-00,03-05-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-00,03-01-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-00,03-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-00,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-00,04-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-01,01-01-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,00-03-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,01-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,03-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,03-01-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-03,03-01-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,01-01-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,01-03-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,01-05-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-01-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-04-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-07-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,04-09-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-00,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-00,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-00,03-03-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-01,03-03-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-02,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-02,03-03-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-03,00-04-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-04-00,03-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-04-00,04-01-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-05-00,03-05-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-05-01,03-01-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-00,01-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-00,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-00,02-03-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-00,03-02-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-00,03-08-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-02,03-08-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-03,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-04,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-04,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-08-00,01-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-08-00,03-03-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-08-00,03-08-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-08-01,01-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-08-01,01-04-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-08-01,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-00-00,00-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-00-00,04-06-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-01-00,03-01-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-02-00,00-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-03-00,04-99-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-05-00,01-01-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-05-00,01-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-05-00,03-04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,04-08-00,04-99-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,05-03-00,05-05-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,05-06-00,01-01-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,05-06-00,01-01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,05-06-00,03-02-00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,01,03,51,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,03,01,15,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,03,04,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,01,04,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,02,01,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,03,00,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,04,00,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,04,01,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,04,03,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,05,01,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,01,00,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,01,02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,03,02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level1,05,03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-02,9,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,03-02,9,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,03-02,9,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,01-05,6,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,01-04,5,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,01-01,5,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-01,4,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-04,4,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,05-06,05-05,4,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,01-01,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,01-04,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,03-02,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-03,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-05,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-08,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-09,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,01-01,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-06,03-02,3,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,03-04,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,03-07,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,01-05,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,02-05,01-01,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,03-03,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,03-04,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-03,03-02,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-06,01-04,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-06,03-08,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-08,01-01,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-08,01-04,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,05-06,01-01,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,05-06,05-03,2,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,00-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,01-05,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-00,03-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,04-06,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-01,04-09,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-03,02-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-03,03-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-03,03-05,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,01-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,03-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,03-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,01-04,03-06,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-00,01-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-00,01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-00,03-05,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,00-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,01-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,01-05,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,03-07,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,04-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-01,04-09,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-03,00-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-03,01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-04,03-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-04,04-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-05,03-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-06,01-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-06,02-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,03-08,03-03,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-00,00-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-00,04-06,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-01,03-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-02,00-02,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-03,04-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-05,01-01,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-05,01-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-05,03-04,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,04-08,04-99,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,05-03,05-05,1,
Evaluation 1: EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,level2,05-06,03-02,1,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-01-01,113,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-04,03-01-01,55,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-05-00,02-04-00,53,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-04-01,49,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-01,03-01-04,34,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-06-00,03-06-99,33,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-05,01-05-00,31,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,03-01-01,30,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-01-01,25,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-05-00,20,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,03-03-02,20,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-01-04,17,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-04,01-01-01,17,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-01-04,16,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-09-01,16,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,03-03-01,15,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-01-02,14,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-00,01-04-02,14,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-06-04,03-06-07,14,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-03,01-04-01,13,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,03-01-99,13,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-05-00,05-06-00,13,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-00,01-04-01,11,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-01-05,11,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,03-03-03,11,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,04-00-00,04-99-00,11,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-01-05,10,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-02,01-01-01,10,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-01-02,10,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-01-06,9,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-01-99,9,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-99-00,9,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,03-03-02,9,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-01,01-01-00,8,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-01-00,8,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-06-99,8,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-00,03-01-03,8,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,01-01-01,8,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-05-00,05-03-00,8,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-00-00,01-01-01,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-04,03-01-04,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-04,05-06-00,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,01-04-03,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-05-00,01-01-05,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-04-00,03-04-99,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-05-01,03-01-01,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-08-00,01-01-01,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-09-01,01-05-00,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-06-00,05-03-00,7,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-01,01-01-04,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-03-00,03-03-02,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-03-02,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-00-00,03-01-01,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-00,03-01-99,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-03,03-01-01,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,03-06-04,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-04-00,03-01-04,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-06-00,03-06-04,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-07-01,03-07-99,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,04-05-00,03-99-00,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-00-00,05-03-00,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-05-00,04-09-00,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-06-00,01-01-01,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,05-06-00,01-01-04,6,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-00,01-05-00,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-01,03-08-00,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-05,01-01-01,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-00,01-01-04,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-01-99,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-07-01,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,02-00-00,02-99-00,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,01-05-00,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,03-03-99,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-04-00,01-01-01,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-05-01,03-01-04,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,04-03-00,03-04-02,5,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-01,01-05-00,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-04,01-04-01,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-04,01-04-02,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-01-04,03-01-03,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-03-01,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,01-04-02,03-06-04,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-00-00,00-03-00,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-00-00,03-99-00,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-01,03-01-02,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-01,03-01-03,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,01-01-04,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,03-01-03,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,03-02-02,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-01-02,03-07-01,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-03-00,01-99-00,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-04-00,01-01-02,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-07-00,03-07-99,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,03-08-00,03-99-00,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,04-00-00,04-08-00,4,
Evaluation 1: EXP1 vs PHY,underlying,EXP1_underlying vs PHY_underlying,full,04-00-00,04-09-00,4,
