evaluation,experiment,comparison,level,error_type,code,n_cases
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-04-00,16
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-07-01,15
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-06,14
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-03,14
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-06-00,14
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-04,13
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-03,12
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-01,11
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-04-00,10
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-03,9
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-04-01,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-05,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-00,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-05-00,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-00,6
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-00,6
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-03-00,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-08-00,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-01-00,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-01,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-07-00,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-02-00,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-04-00,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-00,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-07-00,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-00-00,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-08-01,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-00,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-06,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-01,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-09-00,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,01,50
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,05,29
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,04,26
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,03,23
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,02,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,03,1320
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,01,623
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,00,255
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,02,126
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,04,75
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,05,53
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,99,30
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,01,1812
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,03,1330
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,05,484
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,04,265
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,02,54
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-04,131
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-01,55
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-00,53
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-00,46
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-00,34
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-01,33
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-05,28
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-03,27
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-06,26
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-00,22
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-05,21
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-03,19
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-06,18
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-04,17
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-03,14
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-04,13
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-00,10
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-05,10
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-09,8
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-08,6
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-07,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-02,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-05,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-02,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-01,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-08,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-01,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-03,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-06,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-04,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-04,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-05,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-03,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-02,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-01,1070
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-08,790
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-09,727
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-02,529
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-05,447
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-01,413
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-03,406
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-04,333
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-07,252
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-99,247
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-02,191
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-99,172
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-06,158
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-04,150
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-04,104
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-99,94
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-03,93
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-05,81
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-06,81
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-05,72
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-99,71
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-04,41
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-09,32
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,99-00,30
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-03,30
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-99,27
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-08,25
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-02,24
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-03,24
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-04,18
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-05,18
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-03,17
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-06,16
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-05,13
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-00,11
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-00,10
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-02,8
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-02,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-00,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-03,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-07,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-08,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-01,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-06,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-01,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-04,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-01,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-01,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-00,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-09,1
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-01,817
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-04,806
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-01,479
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-03,192
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-05,182
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-06,178
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-03,131
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-05,109
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-06,99
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-08,77
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-04,75
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-01,70
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-09,62
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-03,56
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-02,51
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-05,45
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-05,36
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-07,30
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-08,24
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-02,18
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-03,17
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-04,16
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-06,14
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-04,10
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-05,7
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-03,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-08,5
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-01,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-07,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-02,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-04,4
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-07,3
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-00,2
Evaluation 1: EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-09,1
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-04-02,384
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-00,153
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-03-00,101
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-06-00,66
